created_at,favorite_count,favorited,filter_level,lang,retweet_count,retweeted,source,text,rawtext,user_created_at,user_followers_count,user_location,user_lang,user_name,user_screen_name,user_time_zone,user_utc_offset,user_friends_count,geolocation,recordRetrieved,id_str,URL,dbSource,lat,lng
Mon Feb 11 03:54:04 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,Sometimes you dont have to travel the world to have the most precious moments You can have the most beautiful moments right in your own backyard With the Empire State building behind,Sometimes you don't have to travel the world to have the most precious moments. You can have the most beautiful moments right in your own backyard. With the Empire State building behind https://t.co/8Iys21BDEf,Tue May 10 22:32:11 +0000 2011,119,Washington DC,en,RoadTo100Countries,RdTo100Country,None,None,175,40.74537 -73.98659,54:09.0,1.09481E+18,https://twitter.com/statuses/1094806748479741956,location2.db,40.74537,-73.98659
Mon Feb 11 03:50:48 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,My face stillafter the Motown tribute WHAT IN THE ENTIRE HELL LOBUT NO Chicago Illinois,My face still..after the Motown tribute. WHAT IN THE ENTIRE HELL?!!! #IMHOTT #LOVEJ.LO..BUT NO @ Chicago Illinois https://t.co/dvquf5NRaY,Sun Feb 12 01:40:07 +0000 2012,18,None,en,SavvyIAM,KirkNew,None,None,65,41.883222 -87.632496,50:54.0,1.09481E+18,https://twitter.com/statuses/1094805928610652160,location2.db,41.883222,-87.632496
Mon Feb 11 05:43:48 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,Meanwhile still on the from yesterday I was asked a lot about this fabulous bracelet I bought it in London at a big Vintage Fair in the Alexandria Palace Its by,Meanwhile still on the #candiforniapoolparty from yesterday. I was asked a lot about this fabulous bracelet. I bought it in London at a big Vintage Fair in the Alexandria Palace. It's by https://t.co/meLqotu0rJ,Mon Feb 14 03:23:56 +0000 2011,290,Alexandria Sydney,en,Lindas Market Stalls,recycologyy,None,None,47,-33.84325064 151.11997407,43:54.0,1.09483E+18,https://twitter.com/statuses/1094834364947533826,location2.db,-33.84325064,151.1199741
Mon Feb 11 04:15:49 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,This is a deceptive information APC denied such alliance Voters in Imo State of Nigeria must be wise as they go to the polls Concord Hotel,This is a deceptive information. APC denied such alliance. Voters in Imo State of Nigeria must be wise as they go to the polls. #owerri #okorocha #nigeriapolitics #nigeria @ Concord Hotel https://t.co/vXiTGcQVm9,Tue May 10 17:54:22 +0000 2011,2199,Dublin,en,AfricaWorldNewspaper,AfricaWorldNews,None,None,236,5.828358 7.03015,15:54.0,1.09481E+18,https://twitter.com/statuses/1094812223732699136,location2.db,5.828358,7.03015
Mon Feb 11 05:05:50 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,Cape Town Western Cape,#admin #recruitment #declutter #errands #getstuffdone #pink #fairies #sparkle @ Cape Town Western Cape https://t.co/VQCNzwwO33,Thu May 06 09:41:33 +0000 2010,450,Cape Town,en,Your Saving Grace,GetStuffDoneSA,None,None,201,-33.9253 18.4239,05:56.0,1.09482E+18,https://twitter.com/statuses/1094824811488894977,location2.db,-33.9253,18.4239
Mon Feb 11 06:17:31 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,Still waiting for on like maybe the Okay,Still waiting for #Shenmue3 on like maybe the #ps5 ? Okay #insta #instagram #instagood #instapic #instapicuture #videogames #podcast #atlanta #chicago #igers #instagramers #instagamers https://t.co/h0GdOa0IJ6,Mon Oct 14 00:47:21 +0000 2013,4374,Georgia USA,en,The Cannabis Lounge,CannabisStrain6,None,None,4458,17.373377 78.444372,17:36.0,1.09484E+18,https://twitter.com/statuses/1094842850418851840,location2.db,17.373377,78.444372
Mon Feb 11 06:18:32 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,Cuz I feel like it TMC Academy Singapore,Cuz I feel like it~ #BeeBee #queenbee #instabee #bee #mermaid #libra #instagirl #ootd @ TMC Academy Singapore https://t.co/fGuGrzp8Po,Fri Feb 03 07:29:23 +0000 2012,38,Yangon Myanmar,en,Albee Zu,Albee_zu,None,None,45,1.3014801 103.8506317,18:38.0,1.09484E+18,https://twitter.com/statuses/1094843108737466368,location2.db,1.3014801,103.8506317
Mon Feb 11 10:10:22 +0000 2019,0,0,low,0,0,0,<a href='http://www.propertywala.com/' rel='nofollow'>PropertyWala.com</a>,OMRKELAMBAKKAM VILLA PLOTS NEAR CHETTINAD HEALTH CITY,OMR-KELAMBAKKAM VILLA PLOTS NEAR CHETTINAD HEALTH CITY #ResidentialPlot #Land #ForSale #Guduvancheri #Chennai #Residential #Property https://t.co/yDjdPq1q6m,Sat Nov 07 11:03:49 +0000 2009,4680,India,en,PropertyWala.com,propertiesindia,None,None,23,12.78332289 80.10445118,10:28.0,1.0949E+18,https://twitter.com/statuses/1094901451095244802,location3.db,12.78332289,80.10445118
Mon Feb 11 03:57:24 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,three ovals are better than one i m talking about our faces New York New York,three ovals are better than one (i'm talking about our faces) @ New York New York https://t.co/CXOOiY4iOQ,Wed May 31 04:16:48 +0000 2017,441,New York NY,en,Amanda,acding95,None,None,394,40.7142 -74.0064,57:30.0,1.09481E+18,https://twitter.com/statuses/1094807589508964352,location2.db,40.7142,-74.0064
Mon Feb 11 03:33:40 +0000 2019,0,0,low,0,0,0,<a href='http://tweetmyjobs.com' rel='nofollow'>SafeTweet by TweetMyJOBS</a>,Can you recommend anyone for this job Channel Sales Manager Measurement amp Sensing Tokyo,Can you recommend anyone for this job? Channel Sales Manager Measurement &amp; Sensing - https://t.co/AWHMEBuU7o #Ch Tokyo #Sales,Mon Dec 09 15:58:51 +0000 2013,3115,None,en,Jobs at BHGE,BakerHughesJobs,None,None,253,35.6706505 139.7718614,33:46.0,1.0948E+18,https://twitter.com/statuses/1094801618527125509,location2.db,35.6706505,139.7718614
Mon Feb 11 03:47:27 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,I named our brand behind Seattle Washingtons zip code 206 which we call it the 6 I was Born and Raised in Seattle Wa so the VI in Visions Ink stands for the 6A lot of people,I named our brand behind Seattle Washington's zip code '206' which we call it 'the 6'. I was Born and Raised in Seattle Wa so the 'VI' in Vision's Ink stands for 'the 6' A lot of people https://t.co/fsnisOtXkA,Wed May 26 01:52:08 +0000 2010,1299,Seattle WA,en,Cal Bonner,Vision4rm_CalB,None,None,787,47.4717399 -122.33443,47:33.0,1.09481E+18,https://twitter.com/statuses/1094805086520389634,location2.db,47.4717399,-122.33443
Mon Feb 11 06:25:10 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,and experience on the 1st of March featuring khanyisabonase Cape Town Western Cape,#comedy and #magic experience on the 1st of March featuring khanyisabonase @ Cape Town Western Cape https://t.co/9bpe35VK3i,Sun Aug 20 08:33:14 +0000 2017,578,South Africa,en,#SAComedyShares,SAComedyShares,None,None,836,-33.9253 18.4239,25:15.0,1.09484E+18,https://twitter.com/statuses/1094844774144651265,location2.db,-33.9253,18.4239
Mon Feb 11 06:25:20 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,Courtesy visit to His Excellency Jimi Agbaje incoming Governor Lagos State Great things to Come held it down for African Women cc Queen jimoh Damola,Courtesy visit to His Excellency Jimi Agbaje incoming Governor Lagos State. Great things to Come ... @Panafricanqueen #heritage held it down for African Women cc Queen jimoh Damola https://t.co/veI2Jj1tFl,Wed Nov 23 13:15:45 +0000 2011,875,Lagos Nigeria,en,king of Effizy,endizikiking,None,None,1361,6.455967 3.4110393,25:26.0,1.09484E+18,https://twitter.com/statuses/1094844818352570368,location2.db,6.455967,3.4110393
Mon Feb 11 06:25:27 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,Every night on this to tell you how red the blood is,Every night on this to tell you how red the blood is. #king #international #lovequotes #football #manutd #man #manu #manchesterunited #love #valintinesday #Zutyladon #california #london https://t.co/NZFMgta50R,Sat Aug 11 11:13:22 +0000 2012,482,Lagos Nigeria,en,Zutyladon Elom,zutyladon,None,None,351,6.43111111 3.41583333,25:32.0,1.09484E+18,https://twitter.com/statuses/1094844845691002881,location2.db,6.43111111,3.41583333
Mon Feb 11 04:09:43 +0000 2019,0,0,low,0,0,0,<a href='https://www.careerarc.com' rel='nofollow'>CareerArc 2.0</a>,If jobs with titles like Senior digital media optimizator sound appealing to you follow us to hear about these types of opportunities in Taipei City,If jobs with titles like 'Senior digital media optimizator' sound appealing to you follow us to hear about these types of opportunities in Taipei City. #Marketing,Fri May 29 03:07:54 +0000 2009,972,Taiwan,en,Taiwan Jobs,tmj_twn_jobs,None,None,486,25.0329636 121.5654268,09:49.0,1.09481E+18,https://twitter.com/statuses/1094810689250615296,location2.db,25.0329636,121.5654268
Mon Feb 11 05:17:25 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,Valentines hairstyle Two braids and cornrows 1 Battalion Nig Army Dukku Barracks Kebbi state,Valentine's hairstyle... Two braids and cornrows... #beingmrideal #naturalhairstyles #malehairstyle #naturalhairmodel @ 1 Battalion Nig. Army. Dukku Barracks Kebbi state https://t.co/7FGycEjGTf,Fri Jun 08 11:39:18 +0000 2012,28,Lagos Nigeria,en,Fresh prince,Freshprince_99,None,None,120,12.29791667 4.15523667,17:31.0,1.09483E+18,https://twitter.com/statuses/1094827728128204800,location2.db,12.29791667,4.15523667
Mon Feb 11 05:00:48 +0000 2019,0,0,low,0,0,0,<a href='https://www.swarmapp.com' rel='nofollow'>Foursquare Swarm</a>,Im at American College of the Middle eastACM in Kuwait City,I'm at American College of the Middle east(ACM) - @acm_college in Kuwait City https://t.co/88vTpNExgk,Wed Aug 15 16:15:32 +0000 2012,516,The Capital Kuwait,en,,A4Alrefai,None,None,225,29.16690471 48.09850721,00:53.0,1.09482E+18,https://twitter.com/statuses/1094823544264028160,location2.db,29.16690471,48.09850721
Mon Feb 11 05:00:50 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,Royal Albert Hall,#AndTheBAFTAGoesTo.... #MahershalaAli #BestSupportingActor #GreenBook #BritishAcademyFilmAwards #RoyalAlbertHall #London #BAFTA #BAFTAs @ Royal Albert Hall https://t.co/1ZWIUIUoru,Sun Mar 29 16:37:19 +0000 2009,573,Clerkenwell Central London,en,Brett Cove,BrettCove,None,None,2023,51.50100666 -0.17739095,00:56.0,1.09482E+18,https://twitter.com/statuses/1094823553143255041,location2.db,51.50100666,-0.17739095
Mon Feb 11 05:00:58 +0000 2019,0,0,low,0,0,0,<a href='http://www.propertywala.com/' rel='nofollow'>PropertyWala.com</a>,VIP CITY 2 Own your Plots in the heart of W,VIP CITY 2 Own your #Residential Plots in the heart of #GreaterNoida (W) #ResidentialPlot #Land #ForSale #Sadullapur #Property https://t.co/rGratf6HTR,Sat Nov 07 11:03:49 +0000 2009,4679,India,en,PropertyWala.com,propertiesindia,None,None,23,28.5883277 77.4845372,01:04.0,1.09482E+18,https://twitter.com/statuses/1094823587192733696,location2.db,28.5883277,77.4845372
Mon Feb 11 04:47:53 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,The rainbow state,The rainbow state. . . . . . . . . . .. . . . . . #hawaii #venturehawaii #hnnsunrise #paradise #hawaiistagram #hawaiimagazine #hawaiilife #hawaiiunchained #rainbow #havealohawilltravel https://t.co/jvbPfGeT6h,Sat Aug 27 02:47:30 +0000 2011,10,Kailua HI,en,Vertical Viking,Verticalviking,None,None,13,21.55658 -157.85392,47:58.0,1.09482E+18,https://twitter.com/statuses/1094820292247994368,location2.db,21.55658,-157.85392
Mon Feb 11 04:47:58 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,Though My Family Now Reside In CaliforniaI I will be loyal volunteer of the New York Fashion Week 2020 California USA,Though My Family Now Reside In CaliforniaI; I will be loyal volunteer of the New York Fashion Week 2020 @ California U.S.A https://t.co/IiX4oSMopA,Thu Jul 05 22:52:16 +0000 2018,6,New York NY,en,Mrs Ihesiah Graham,Ihesiahovo,None,None,50,14.55586312 121.10819546,48:04.0,1.09482E+18,https://twitter.com/statuses/1094820315115356160,location2.db,14.55586312,121.1081955
Mon Feb 11 04:48:03 +0000 2019,0,0,low,0,0,0,<a href='https://www.swarmapp.com' rel='nofollow'>Foursquare Swarm</a>,Im at Penang Road Famous Teochew Chendul Tan in George Town Penang w,I'm at Penang Road Famous Teochew Chendul (Tan) in George Town Penang w/ @paanjr https://t.co/BnT06dl44B,Thu Aug 25 01:25:56 +0000 2011,928,Kuala Lumpur,en,chapeena,schxfynx,None,None,285,5.41692665 100.33074347,48:08.0,1.09482E+18,https://twitter.com/statuses/1094820334124105728,location2.db,5.41692665,100.3307435
Mon Feb 11 05:23:54 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,Will Poulter attends the British Vogue and Tiffany amp Co Celebrate Fashion and Film Party at Annabels on February 10 2019 in London England Credit to gettyimages London United,Will Poulter attends the British Vogue and Tiffany &amp; Co. Celebrate Fashion and Film Party at Annabel's on February 10 2019 in London England. Credit to gettyimages @ London United https://t.co/F5TPgsYY2l,Tue Nov 22 16:47:53 +0000 2016,745,London England,en,Will Poulters Squad,poulters_squad,None,None,821,51.50711486 -0.12731805,24:00.0,1.09483E+18,https://twitter.com/statuses/1094829357963534342,location2.db,51.50711486,-0.12731805
Mon Feb 11 06:19:28 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,Filming at with and Watch it soon on,Filming #Tejwal #Season2 at #D3 #DubaiDesignDistrict with #burjkhalifa #view and #downtowndubai Watch it soon on #DubaiTV #DubaiLife #DubaiTag #Dubai #UAE #tourism # # _ @ https://t.co/stlrbG02d2,Thu Sep 03 23:50:27 +0000 2009,823,25.046616 55.245482,en,Jad Chehayeb,Dee_JaiC,None,None,847,25.18870939 55.29736519,19:33.0,1.09484E+18,https://twitter.com/statuses/1094843340238045184,location2.db,25.18870939,55.29736519
Mon Feb 11 06:19:46 +0000 2019,0,0,low,0,0,0,<a href='http://www.wsdot.wa.gov/traffic/tacoma/' rel='nofollow'>WSDOT Tacoma</a>,Collision on SR 3 NB at milepost 3932 near Austin Dr beginning at 1017 pm on February 10 2019 until further notice Blocking left lane,Collision on SR 3 NB at milepost 39.32 near Austin Dr beginning at 10:17 pm on February 10 2019 until further notice. Blocking left lane.,Thu Mar 05 15:38:52 +0000 2009,56389,Tacoma WA,en,WSDOT Tacoma Traffic,wsdot_tacoma,None,None,503,47.58165196 -122.69486596,19:52.0,1.09484E+18,https://twitter.com/statuses/1094843419065630720,location2.db,47.58165196,-122.694866
Mon Feb 11 04:36:49 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,Fun trip into the city today to have lunch with Grandpa and Dad Zushi Barangaroo,Fun trip into the city today to have lunch with Grandpa and Dad . . . #lilybear #lilith #babyspam #zushi #sushiadventures @ Zushi Barangaroo https://t.co/opgoZws5vS,Wed Feb 25 22:37:02 +0000 2009,175,Sydney Australia,en,Bridget Hall,BridgetHall_23,None,None,459,-33.86401 151.2014,36:54.0,1.09482E+18,https://twitter.com/statuses/1094817508350029824,location2.db,-33.86401,151.2014
Mon Feb 11 05:26:05 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,Today we on the lands of This section is Indian Potrero Trail to Palm Canyon loop Indian Canyons Palm Springs,Today we #run @AguaCalienteNDN on the lands of @AguaCalienteNDN This section is Indian Potrero Trail to Palm Canyon loop. #trailrunning #palmsprings @ Indian Canyons Palm Springs https://t.co/dJ9Htwpt2x,Thu Sep 04 17:20:22 +0000 2008,7272,Irvine CA,en,Marc Payan,marcpayan,None,None,3886,33.7679228 -116.5403746,26:10.0,1.09483E+18,https://twitter.com/statuses/1094829905265647616,location2.db,33.7679228,-116.5403746
Mon Feb 11 03:40:46 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,Rest In Power and Peace DearestQueeen MyFairyGodMother MyFairyGodGerrie San Francisco California,Rest In Power and Peace DearestQueeen !! MyFairyGodMother MyFairyGodGerrie #BeRobin #BeGerriLawlor @ San Francisco California https://t.co/4bTkyQjBds,Mon Nov 19 01:25:19 +0000 2012,344,LongBeach &LA Cali/Orlando,en,#RalphyC,RalphyC90,None,None,697,37.7793 -122.419,40:52.0,1.0948E+18,https://twitter.com/statuses/1094803404994441216,location2.db,37.7793,-122.419
Mon Feb 11 03:40:50 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,Get yourself a girl who eats chicken wings like this Nickel City,Get yourself a girl who eats chicken wings like this! #chewieandtrex #Wings #ToTheBone #Sunday #shenanigans #Hustle #Grace #ATX @ Nickel City https://t.co/h4r7fzQypD,Sat May 02 22:18:22 +0000 2009,1095,Texas Austin,en,Jack Cruz,wookie300,None,None,1463,30.26856 -97.7281,40:55.0,1.0948E+18,https://twitter.com/statuses/1094803420148510720,location2.db,30.26856,-97.7281
Mon Feb 11 04:03:25 +0000 2019,0,0,low,0,0,0,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,So exciting to be part of such a beautiful and powerful celebration of women New York New York,So exciting to be part of such a beautiful and powerful celebration of women! #NYFW #goredforwomen #reddresscollection #radissonred @ New York New York https://t.co/MhNuBARBd8,Wed Feb 17 15:52:03 +0000 2010,207,Minneapolis,en,Dianadiluxe,dianadiluxe,None,None,745,40.7142 -74.0064,03:30.0,1.09481E+18,https://twitter.com/statuses/1094809102717460480,location2.db,40.7142,-74.0064
